Img_2_1_1.jpg,Img_2_1_2.jpg,Img_2_1_3.jpg,Img_2_1_4.jpg,Img_2_1_5.jpg
0.17337888,0.091815315,0.11221415,0.024867106,0.093317516
1.274779,0.79162973,0.8699323,1.081109,0.61572057
1.6088105,1.1413735,1.5001022,1.1741652,1.437261
0.7406253,0.56745774,0.3596513,0.48705554,0.51325613
1.8430337,1.7946086,1.8106823,1.5851034,1.6413265
0.17630343,0.24566942,0.05704675,0.1945607,0.18526931
0.13411136,0.042326674,0.03964148,0.14808875,0.05100207
0.8248646,1.1499859,1.1084329,0.971696,1.0953743
0.293925,0.14903337,0.150135,0.16832726,0.2720483
0.17551121,0.11168388,0.16104403,0.04052044,0.05363565
0.5547215,0.7071452,1.0298295,0.32118368,1.0503438
1.4940886,1.7492537,1.2727935,1.9179031,1.2601879
0.000162048,0.15811098,0.27302656,0.23062918,0.08475966
0.052878488,0.0,0.0,0.014969014,0.0
2.9078584,2.7255745,2.2444153,2.9511437,2.8728466
0.051342886,0.053371117,0.021507097,0.19968991,0.0
0.17907703,0.39454663,0.33579174,0.23812039,0.32437178
0.5567533,0.6232298,0.8761332,0.5927575,1.318968
1.3401372,1.1819515,1.2143309,1.5806612,0.5597576
2.0457926,1.6125423,1.3575368,2.3346117,1.3171307
0.20588744,0.0774096,0.1652858,0.531231,0.42863002
0.21669254,0.22529119,0.50297666,0.26290372,0.36174342
0.42205083,0.46268824,0.5834126,0.7179149,0.9583699
1.7987535,1.4940021,1.4461198,1.6354432,1.0478251
2.5953584,2.2469478,2.630204,1.097646,1.7436659
0.05312028,0.022528814,0.033339463,0.104048505,0.07860348
2.2788036,1.8753027,2.0159268,1.6756822,2.1189008
0.10016095,0.11880243,0.028332116,0.051070035,0.02387256
1.047771,0.61199796,0.6834449,0.36680844,0.78167623
0.09026846,0.009066581,0.027221425,0.16601866,0.1627403
0.051403362,0.00549426,0.0,0.0016845744,0.057735853
0.33129886,0.61425394,0.6139777,0.5820765,0.20155118
0.07044051,0.081863604,0.030542657,0.06251964,0.0048277276
0.34362298,0.23487847,0.2523247,0.42219463,0.12343118
1.1201984,0.6771548,0.9837974,0.43372488,0.67156625
0.6773184,0.61721116,0.727906,0.21462066,0.45764595
0.063003376,0.10105094,0.11024164,0.043610785,0.1522664
1.0596336,1.4495727,0.8858154,1.1995904,0.69803447
0.38905752,0.4275066,0.16091514,0.80608934,0.096372075
0.60775834,0.5593287,0.5278728,0.9258313,0.5162733
1.2266723,0.9488551,1.2284555,1.6130087,0.98286974
0.012423706,0.00028222176,0.0069379765,0.06697301,0.022996265
0.18453269,0.17498057,0.17431875,0.15650219,0.19372611
0.4399508,0.19695652,0.21454868,0.124983884,0.5233354
2.373112,1.826244,2.4281542,1.9807638,1.6593921
0.35559326,0.31437522,0.51418525,0.33057263,0.11111647
1.8295516,1.9149512,1.7530997,2.0759218,2.2970154
0.7934191,0.8979105,1.199228,0.5647193,1.1999716
0.8054439,0.55916065,0.8102554,0.36821505,1.3828801
2.3394737,2.1468925,1.6058614,1.3205056,2.3224292
3.3504016,3.2769675,2.3610618,2.7379835,2.2714465
0.40020448,0.25584036,0.6083005,0.16868247,0.25310498
0.58445185,0.639378,0.64648694,0.2736512,0.6085455
1.8443811,1.6651539,1.7925638,1.8399756,2.1913462
0.03863281,0.03828606,0.027222585,0.17098014,0.0617472
0.12512219,0.026388096,0.035861958,0.110720985,0.16815172
0.0640088,0.03848904,0.11665983,0.0,0.14377905
0.81392086,0.50858164,0.7298028,0.7791952,1.3466129
2.5298507,1.9400731,3.2014208,2.0481606,2.8259525
0.08735289,0.11798502,0.08833745,0.41299912,0.12954389
3.0286124,2.865271,2.5890944,1.8695754,2.8877912
1.4325657,0.99241275,1.1185286,0.769432,1.1093731
2.8208578,2.6598809,2.2836778,3.6415884,2.3066301
2.064978,2.0087574,2.1377027,1.4171691,2.2276556
0.025283461,0.006501224,0.017129662,0.04169897,0.16538091
0.6016669,0.4610658,0.93617785,0.3671828,0.645434
0.21664219,0.08127725,0.28757522,0.13438515,0.36287215
0.015658362,0.0006553166,0.07884225,0.06473745,0.038972605
0.4658941,0.24887687,0.49692348,0.3345114,0.4913967
0.5825215,0.5334182,0.68433374,0.5378107,0.30491737
0.53188074,0.33128735,0.31409073,0.056802683,0.24253611
0.8931865,0.98926187,0.73799914,0.7073006,0.6241889
0.7555713,0.5637459,0.32640988,0.33850846,0.4930634
1.4600827,0.99638593,1.4205977,0.9377638,0.7106471
1.3512888,1.1664529,1.3543751,1.8482128,1.219372
0.6298484,0.82741463,0.72296673,0.89676034,0.37098223
0.012329586,0.002329677,0.003108226,0.0045024063,0.0017878369
3.3328457,3.4880211,3.1713886,2.5295649,3.7046165
0.11454436,0.051170733,0.15498932,0.051175915,0.1443858
4.0755315,4.641808,4.053783,4.9181023,4.127603
0.20445806,0.06920819,0.3008748,0.10147175,0.19506653
1.5639237,1.4165035,1.3411989,1.4571971,1.3703238
0.42462942,0.2094304,0.3349762,0.18772651,0.2612838
0.108265646,0.28906983,0.1731489,0.29423836,0.3005908
0.83385134,0.9150825,0.90726614,0.41889933,0.7222667
1.6683407,1.7565091,1.3543298,1.3255875,1.7564182
0.7319207,0.6879664,0.44309285,0.4191296,0.379674
0.0002740135,0.0,0.0,0.015148039,0.0
0.9820635,0.6199885,0.5776542,0.6747113,0.71121013
3.5746386,3.8945422,3.54589,2.9709718,3.9535947
1.7470084,1.5551312,1.9637498,0.83414185,1.6285452
0.22414458,0.2690011,0.25164875,0.7604459,0.6523556
0.34428555,0.23530965,0.12730345,0.1393305,0.2977734
0.3150771,0.24680832,0.30990955,0.6059736,0.18845889
1.5762899,1.2895263,1.3064584,0.93393296,1.2496341
1.8597083,2.1905968,1.5004238,1.5656236,1.1763668
3.3687644,3.0918713,3.370387,3.5966575,2.9085498
0.48724633,0.6677645,0.6219726,1.3583019,0.5016286
0.052347332,0.1631166,0.10293519,0.15040599,0.1814535
1.5932245,0.9649375,1.0650051,1.2069833,1.7597572
1.8642437,1.1411601,1.4632654,0.70101845,1.0076693
0.32676175,0.22922842,0.512827,0.07794683,0.27617714
4.9396105,4.3358474,4.4384885,2.404049,3.8236275
0.034679476,0.010070396,0.0061346875,0.013679894,0.0045370124
0.17784148,0.16336894,0.1833858,0.14784211,0.14291854
0.12496825,0.23152474,0.17357597,0.17561561,0.23078854
0.058874343,0.013233618,0.06843391,0.2652796,0.1122239
0.6250477,0.6715632,0.57504374,0.47777936,0.21773149
0.92498904,0.7098553,0.9329531,0.6144354,1.1237044
1.257108,0.92142946,1.4866674,1.5301205,1.3100713
0.37626737,0.2678221,0.31388822,0.10300996,0.39387155
0.21119162,0.24991722,0.0956787,0.36154452,0.11998856
0.36353445,0.10373898,0.14858732,0.20129064,0.09856271
0.08166391,0.18318844,0.2514118,0.5532728,0.051424943
0.89070874,0.22780964,0.41531676,0.047920678,0.39294267
0.786529,0.7873262,0.7800835,0.32688537,0.6168984
0.41646597,0.4893893,0.7541127,1.2001263,0.68448055
0.82045853,1.2044961,1.1590052,0.743217,1.0077779
0.13870485,0.34230298,0.12527736,0.2805057,0.06301226
1.3926239,1.4135911,1.6734487,1.8741701,1.1754391
1.6665182,1.5565784,1.4410552,0.5496041,1.5724603
0.3189879,0.18456121,0.1577058,0.13379842,0.45700452
1.1091168,1.0549254,0.96226823,1.2229013,1.1685201
0.50047636,0.66805494,0.5367486,0.39244464,0.6081493
0.3404811,0.39045864,0.47665864,0.35657784,0.17462488
0.35469472,0.45074755,0.48404986,0.16373926,1.0686909
0.5318354,0.34574595,0.30780306,0.7218265,0.2572982
0.9920378,0.92562705,0.8110588,0.41342825,0.49342376
1.9148161,2.248876,2.3276944,1.2882594,2.0740669
1.2868581,0.6933867,0.74187744,1.3118086,0.50269234
0.5155113,0.3268164,0.19929065,0.2631943,0.055282205
2.20272,1.5498978,1.5510703,2.124693,1.6507847
0.89758116,0.8365432,0.5452233,0.71079314,0.45237324
2.9488192,3.0269113,3.1052985,3.3680112,3.568396
2.9618986,3.236151,3.1887245,3.0160267,3.0468478
0.0,0.062574916,0.003982494,0.01765476,0.0
0.8434952,0.91276467,0.8608683,0.46776158,1.2264587
0.7203008,0.720721,0.7951951,0.20539686,1.0123256
0.2623906,0.14343274,0.33113077,0.046787847,0.3419936
4.156218,4.3044167,4.502276,3.27177,4.8263144
0.59767777,0.54838234,0.8005096,0.4292127,1.07558
2.157519,1.8890791,1.3371706,2.097746,1.7295597
0.42035055,0.3470177,0.62234604,0.23782796,0.24346869
0.15799832,0.21467179,0.14426412,0.21908614,0.10118209
0.9585208,1.3774233,1.1496675,1.3104465,1.9692698
1.0016726,0.73690087,0.93910754,0.61539173,0.23816381
0.32837614,0.447522,0.27196878,0.24952431,0.06904597
1.8715415,1.6043619,1.6001698,1.8652003,1.8395389
0.05518552,0.121679395,0.0499406,0.33474278,9.645004e-05
3.6777222,3.8446188,3.3991597,3.0260031,3.2050629
0.25923026,0.27496564,0.22285253,0.22738451,0.28156367
2.847397,2.8160317,2.4348865,3.7007332,2.197963
0.106102146,0.048414215,0.09964108,0.060678914,0.035818763
0.8563851,0.7790009,0.7472544,1.0731113,0.42598963
0.038320716,0.079692386,0.053800564,0.15333718,0.070260786
0.47256103,0.32386366,0.041579373,0.454047,0.61886936
0.0105981,0.08259162,0.12244496,0.40305403,0.09750166
1.8744905,1.5855194,1.7812353,1.3174816,1.7935705
0.29764324,0.029578464,0.0031843355,0.4470683,0.050412267
0.42066413,0.40893593,0.36616063,0.49562874,0.4282705
0.39933753,0.10722404,0.29193136,0.1814351,0.20264556
1.4015101,1.0199034,0.7447771,1.7660627,0.58306384
0.9388774,0.8564847,0.8596761,1.1422707,1.365447
1.6453432,1.8856723,1.7242354,1.194317,1.6917114
0.6225347,0.5913338,0.49279523,0.5492383,0.9947791
0.2330583,0.2015944,0.24655528,0.20714664,0.2810423
1.3631097,1.2670757,1.0294386,0.5734469,0.59149444
0.46211866,0.16103221,0.31146684,0.39225194,0.30557242
1.9755299,1.7548568,1.8799143,1.75178,1.4559253
0.3240121,0.123332635,0.32369605,0.38540938,0.33352584
0.0004891595,0.27364108,0.47506785,0.2966815,0.2612124
1.0275478,1.0633973,0.95667887,1.4116597,0.77543515
1.7559015,1.7723048,1.3426661,1.6154281,1.7995391
0.016192064,0.031112578,0.1045472,0.0018870338,0.0771256
0.45050642,0.57607883,0.7029724,0.37263805,0.53022
1.8335199,1.451321,1.5284039,1.4398392,1.5441396
0.23729046,0.0716864,0.15283535,0.0,0.020558275
0.15082552,0.20004286,0.14204094,0.051671296,0.80444384
1.415628,1.0695747,1.1738181,0.7977859,1.1091821
0.00015736112,0.0055660903,0.031633638,0.10402921,0.004098214
0.69647837,0.5581676,0.5142417,0.5759657,0.66184926
1.6163298,1.9138799,1.7709106,0.80107623,2.376694
0.5463878,1.0389313,0.8386221,0.23477906,0.8967565
3.5127633,2.992404,3.1689909,2.3859143,3.5622783
0.50308204,0.43161595,0.4531459,0.71389127,0.9022553
0.078484856,0.12244358,0.18915181,0.6680499,0.48136455
0.58880466,0.6106232,1.0636873,1.0156629,0.62823784
0.21753712,0.3664614,0.4513556,0.9107371,0.49586025
1.8153718,1.8386047,1.7982708,1.465191,2.1433947
0.6982485,0.75857973,0.7672941,1.1898378,0.864155
0.68263733,0.7670014,0.7786332,1.0141577,0.81547517
0.662085,0.4419474,0.5549476,0.45883435,0.26637462
0.48889938,0.35457346,0.17155679,0.8879173,0.33322927
1.4358034,1.3101242,1.0464535,1.2629157,0.9822601
1.1171757,1.9153469,1.6142056,0.7037942,1.8380014
1.3828602,1.1081382,1.3641337,1.1056403,1.12804
0.565044,0.41403276,0.41242868,0.5172202,0.42555845
0.20341256,0.055216722,0.086889945,0.02563631,0.06630864
0.871112,0.8513075,0.89278406,1.017386,1.0265193
1.6569214,1.6737914,1.3755115,3.1139007,1.9914627
0.0,0.03904625,0.013226391,0.29587096,0.014000805
0.0037800581,0.021156028,0.0055536604,0.021328192,0.0017281424
0.40607983,0.403155,0.34845814,0.49806142,0.4460445
1.4188852,1.4741347,1.4966775,1.9100251,1.3909211
3.5540376,3.4869516,3.4770906,3.8214338,3.7256289
0.8118659,0.7914747,0.8656075,0.46296638,0.7484573
0.066689506,0.009666058,0.003997242,0.03272444,0.041674387
1.5498517,1.3195395,1.4604961,1.2073772,1.5551295
0.29513147,0.2644033,0.39122438,0.8192296,0.2581448
0.25453818,0.19891633,0.27799743,0.0050632097,0.27016598
0.5829116,0.47727633,0.62118816,0.4693899,0.7189921
0.028310506,0.029791325,0.0047383965,0.00054918806,0.01325529
0.047226667,0.046948325,0.1215952,0.33879256,0.057891954
1.0480175,0.8479828,1.0459892,2.1449106,0.9785153
0.38466376,0.44105414,0.2399185,0.36911592,0.57689714
0.10350271,0.023642935,0.09601421,0.12198212,0.09048669
0.45449138,0.4520678,0.590321,0.1365679,0.8457034
0.33690664,0.13151307,0.14871684,0.24387042,0.053748444
0.30287448,0.13796207,0.18842374,0.3071861,0.59177953
1.9680104,1.6790679,1.8679742,1.2958695,1.2021412
0.3047143,0.5275505,0.32905987,0.76799434,0.08869225
1.3269851,1.1819708,1.3328218,0.9574191,1.379738
0.18770301,0.14960742,0.21531285,0.2803969,0.05766944
0.36393636,0.31302363,0.53327173,0.23056622,0.42182884
0.8515246,0.89989626,0.66590166,0.95691,0.68876034
1.5530959,1.3398005,1.5545721,1.4592605,2.2055454
0.12797762,0.40924412,0.36410114,0.10914093,0.13688238
1.4485409,1.0107569,1.0421848,0.5274733,0.81228936
0.3402116,0.30343604,0.5458334,0.15173417,0.16263472
0.2735657,0.3885328,0.53969985,0.48432723,0.79746026
0.8699191,1.2078094,0.99069244,0.41043112,0.9886217
0.32053065,0.3236071,0.39905626,0.2770304,0.32645527
1.2346641,0.7584359,0.9322123,0.71871895,1.0216732
0.7397267,0.5166179,0.7720622,1.2564616,1.3047702
1.3174525,1.1148535,1.0052221,0.7966163,1.7036818
1.3175642,1.0820321,1.1195484,1.3250114,1.1244416
0.26740107,0.101807065,0.17521293,0.069350295,0.29912436
0.2346588,0.29500645,0.48615125,0.30611336,0.28614923
0.0498175,0.034587875,0.0,0.6345314,0.015058839
0.16850267,0.079908304,0.040825017,0.09408188,0.08452597
1.8156955,1.0155852,1.3574321,1.2635455,1.0600563
1.9268708,2.4695702,2.5252357,1.6667913,2.5905335
0.90310764,0.89078236,0.8248203,0.87740475,0.89134187
0.5245779,0.58454466,0.5057204,0.55937505,0.41096902
0.6755928,0.82143605,0.44456443,0.25497308,0.2779903
1.05766,0.8091474,0.8615626,0.932956,0.28846118
1.7447957,1.9963449,1.3942829,1.6036454,0.7593621
2.8132222,2.3751655,2.8095446,1.8785071,2.948231
1.2332414,1.0128267,0.9705809,1.5314871,0.7985033
1.9658371,1.7071512,1.7152903,1.1146564,1.4910806
0.34759295,0.2681255,0.36871308,0.5825302,0.46536183
1.7698212,1.6737392,1.4370912,2.055879,1.8504841
0.35260844,0.28406695,0.44282952,0.4029598,0.28785843
0.054751337,0.035229985,0.16001254,0.13162774,0.22437152
0.07012066,0.04327062,0.086642414,0.12099424,0.11683722
0.6212086,0.8146052,1.0495987,1.0850416,0.8156829
0.36688408,0.2708723,0.3950881,0.1352779,0.16832104
1.4243184,1.0233626,0.8456126,0.63692105,0.9699335
0.09532449,0.011405055,0.08710789,0.024016833,0.051538844
0.92920303,0.90712684,0.8440379,0.8669489,0.70180136
1.2090245,1.0795188,0.86541146,1.1286509,1.1751357
1.3669399,0.77716166,1.281012,0.5665248,1.9661795
0.81171626,0.79887843,1.0242946,0.37085104,1.0399106
1.0330131,1.5588924,1.2955971,1.2104256,1.1738379
0.16902453,0.05087373,0.17591159,0.077731095,0.17866671
0.0,0.0064862277,0.11875075,0.0,0.04024169
2.411402,2.497128,2.4676237,2.1349993,2.6318564
2.3695636,2.2964196,1.8717345,2.179678,1.6404017
0.6361344,0.41579154,0.6207407,0.5380025,0.70934373
1.6480302,1.4033866,1.7814351,1.6769286,1.5714108
0.43579167,0.27812523,0.4178112,0.32394975,0.5896992
1.5454156,1.2946889,1.0392089,1.1783551,1.5235742
1.4924086,1.171426,1.1527041,0.7689669,0.8633099
1.7438242,1.9937366,1.4272584,2.0028214,1.1897955
0.00061223883,0.0021361106,0.013631592,0.83522195,0.12614384
0.3112168,0.31799373,0.40859523,0.3958908,0.36527696
0.10706457,0.2991386,0.19185479,0.06502454,0.13919379
1.5743529,1.819575,1.9718689,1.389537,2.5250466
0.5212782,0.19823189,0.34033507,0.14526916,0.016060943
0.35304514,0.5056285,0.5222643,0.27173784,0.82844514
0.7169426,0.64657974,0.59753096,1.1322352,0.8430651
0.18761787,0.24446507,0.29564616,0.1765953,0.10288776
3.445675,3.1546557,3.417148,2.2206712,3.1336727
1.3781201,1.6458304,1.9544617,1.1182717,1.7260773
0.0,0.0025040696,0.004655489,0.009772032,0.050180074
0.55604416,0.57979715,0.5752091,0.36236203,0.2519328
0.48206276,0.63471013,0.5005626,0.5423124,0.4380493
1.1841427,1.6230618,1.3598119,1.0219806,1.6071934
1.6591412,1.9104341,1.8801061,0.74010336,1.683917
1.8326122,2.0954604,2.3456352,1.6968558,2.4099624
1.1274843,1.1653278,1.3266952,0.781839,1.1799291
0.6212781,0.50894046,0.60882545,0.73720545,0.5908031
0.0,0.0,0.0058531924,0.07960734,0.0
0.45431286,0.341485,0.3798733,1.0170866,0.29288536
0.83807045,0.2251353,0.7755684,0.65578973,0.7722277
1.0359734,0.70466053,0.81796235,0.38492012,0.7501627
0.9825622,1.2591875,1.5938351,1.0420065,1.2997742
0.42895213,0.40602127,0.18916167,0.34718314,0.22784774
0.29593012,0.1749621,0.23458613,0.0296227,0.31385934
0.14442025,0.13692917,0.5483937,0.20606719,0.69473886
3.052863,3.3917437,2.9560452,2.2103176,3.4676995
0.071204394,0.28231224,0.3555822,0.1103515,0.19585888
1.8118612,1.8419087,1.3234351,1.7656177,1.7887716
0.07070369,0.44312778,0.49921176,0.45276943,0.2585979
1.3436686,1.2639027,0.96903527,1.4696283,1.2570477
1.283156,1.2566212,1.4648508,1.1604772,0.8647608
0.98084486,0.827598,0.8839953,0.7538531,0.90276074
0.26673153,0.23460238,0.25325856,0.0069183595,0.2573051
3.4833343,2.785834,3.2181294,2.4484851,3.223799
3.625469,2.925234,3.223603,3.2485538,3.946937
0.0369772,0.033628203,0.056774676,0.27508816,0.050943755
0.15365714,0.064615,0.21130106,0.4499957,0.31701034
0.017284526,0.004818839,0.0014313632,0.0027324033,0.014113971
0.8906256,1.3404307,1.1516407,0.6434165,0.7122816
0.17098999,0.12382339,0.0735167,0.51068527,0.16018209
0.9961769,1.1481231,1.1579455,1.4861765,1.6405904
0.60247415,0.36742947,0.41707167,1.2635214,0.8173232
0.8050529,0.33648172,0.20744903,0.5319109,0.6150474
1.3352456,0.95049596,0.8808655,0.7992429,0.844121
2.4776676,2.3772185,2.3951023,1.920546,1.8575902
1.3555461,0.9107544,0.919085,0.5398321,0.87235534
0.78841484,0.5476346,0.7234419,0.6668561,0.6217104
0.1360437,0.037197154,0.0500611,0.121040605,0.21136838
1.3678923,1.4508208,1.2680583,1.7465552,1.9221706
1.6252594,1.3897278,1.4774756,0.7668818,1.302091
1.0737131,1.0303942,1.1451764,1.7847948,1.0967623
2.9456959,2.7041297,2.6290271,3.2800982,2.5200787
0.33988562,0.21478042,0.26672193,0.3164868,0.38192174
0.68064344,0.76516664,0.65611875,0.8632426,0.9976464
2.3910017,2.3946347,2.5758474,1.9032286,2.055526
0.33227086,0.42927754,0.3892943,0.40618625,0.19242081
0.6041913,0.37867868,0.9316455,0.5691763,0.5272263
1.126738,1.021077,0.8467372,1.2974023,0.8434681
0.9495342,0.63432753,0.86374885,1.040565,0.4999044
1.8674698,2.0550401,1.8865931,2.0119412,1.6597189
0.24057825,0.2867547,0.2873271,0.57881194,0.71855396
0.90026736,0.9180534,1.0344105,0.5809991,0.49488598
1.7710402,1.5888718,1.7425872,1.6820832,1.0881582
1.3842468,1.3171294,1.466571,1.2566465,1.7363081
0.8282862,0.9126419,0.90180844,0.4809809,0.33740523
0.20358677,0.15755826,0.1337132,0.19795528,0.24149579
0.0,0.0047841566,0.0026828768,0.038738478,0.014721299
0.3870678,0.6744881,0.78865093,1.1391819,0.46564493
1.9813462,2.3119583,2.4861495,1.3150887,2.7821949
2.2865186,2.2655396,1.8966511,1.9892188,1.8598546
1.4446496,1.3167276,1.4822103,0.35692802,0.6390373
1.0332443,0.5504906,0.7752337,0.4658742,0.4922882
0.009048854,0.0028805824,0.055743635,0.1079651,0.005016339
0.30943796,0.26071528,0.1731119,0.2850893,0.30054122
1.0984272,0.8675143,0.58297306,1.0042999,0.3871993
0.34157273,0.50619274,0.6893015,0.19382897,0.5885256
0.8664795,0.6751813,1.4430745,1.2128524,0.93989986
0.85911465,1.0085634,0.8349997,0.630535,0.40754294
0.35267776,0.38697353,0.5032504,0.6451233,0.5306019
0.47961047,0.33198047,0.19282728,0.40581492,0.3112658
0.9488624,0.82446367,1.10978,1.2233465,1.2441125
1.4621487,1.8318512,1.6064975,0.98871076,1.9819585
1.6019896,1.3824915,1.3868383,0.9853928,1.1951802
0.16496845,0.15931389,0.48113936,0.6515483,0.25069416
1.0418502,0.8464414,1.1629308,0.25460383,0.5172558
0.0,0.0,0.020611953,0.0,0.061133236
3.22075,3.0247746,2.995393,2.6571748,3.7650852
0.0017968088,0.007150625,0.008329166,0.006387569,0.06555587
1.0248841,0.6543223,0.55495113,0.54084605,0.58964306
0.6570168,0.53534156,0.8339446,0.69813645,0.6213319
0.081327744,0.08921387,0.19279756,0.098490454,0.51241803
0.095301986,0.053889636,0.111146614,0.18912342,0.1722473
3.2542481,3.0108368,2.4249022,2.6125722,2.7581158
0.0,0.0,0.0,0.0,0.0
1.4564656,1.1867046,1.4865518,3.3071167,1.6254714
0.2921317,0.25770074,0.511593,0.46433428,0.21190336
3.8205128,3.304259,3.0623455,2.8279085,2.4255245
0.9926915,1.0421019,0.84759367,1.2822887,1.0358026
0.845874,1.1382564,1.0059363,0.99040544,1.0823857
2.3644917,1.78764,1.7762758,0.70977104,2.2648726
0.9421231,0.604501,0.8714746,0.4201514,0.7084509
0.04231719,0.07380372,0.1047667,0.23766555,0.33805996
0.9043554,0.6353599,0.87476015,0.61757076,0.88568217
0.6518377,0.76945573,0.6029787,0.6979649,0.9629026
0.67983633,0.63938403,0.60583943,0.39077026,0.67334163
0.061761394,0.12188324,0.07412454,0.16525555,0.06569462
0.06967147,0.059938077,0.08167109,0.09185795,0.42368814
0.9772079,0.55295306,0.8345156,0.46264532,1.0939829
1.8863459,1.1321647,1.2688683,1.2041194,1.7024537
2.3892922,2.0440462,2.5488987,1.8539746,2.8555694
1.1539718,0.2789443,0.5541653,0.17624834,0.05276627
0.8690743,0.99607337,0.98804,0.5939744,1.6775312
0.73494285,0.81115663,0.939701,1.5116224,0.96335787
1.0199673,0.9251744,0.84424233,1.1554718,1.546897
0.25992033,0.3127907,0.25572905,0.15797944,0.17782159
1.9592875,1.6584855,1.4863298,0.65609556,1.5033894
2.539172,2.2589357,2.042464,2.0296633,1.6388813
